blockNumber,timeStamp,hash,nonce,blockHash,from,to,contractAddress,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,methodId,functionName,confirmations
12635975,1623718781,0xc355f6fb85a7804f4744af0baf47afae6ec189c575e7e28e4a15abc92407f2e3,17,0x3dbe39b88730e168f9c98247f83b8b89e5f587b07600e9d2557bec4f2118dc14,0x220b7eebd8974aa9dcff93371bc554e03236e57e,0x70fabf5238f70b0cea742e51201fbdbbba3dc5e5,0xd417144312dbf50465b1c641d016962017ef6240,1000000000000000000,Covalent Query Token,CQT,18,16,121791,13000000000,86086,1632543,deprecated,0x6a761202,"execTransaction(address to, uint256 value, bytes data, uint8 operation, uint256 safeTxGas, uint256 baseGas, uint256 gasPrice, address gasToken, address refundReceiver, bytes signatures)",12425532
12638240,1623749244,0x0e55323b7a7549bcf2e665a352c4f8c1f08b80a5b44a0596ac98bad877ee279d,0,0x8dd9e560c445349af08bb403fe11894ca15c5faa104b0a8bbb93402f49706bd5,0xf6ffb51aef3b7aa106d2d878985a9bf1ca6e88fe,0xf656de986435b2bf3d6d1238074c7d75cc5dfa27,0xd417144312dbf50465b1c641d016962017ef6240,30000000000000000000,Covalent Query Token,CQT,18,121,62160,32000000000,51800,2954531,deprecated,0xa9059cbb,"transfer(address _to, uint256 _value)",12423267
12655278,1623977416,0x4a4e898af071a6ae79456733a8b6d3297a80cbb7ad1b03daf7bb3725285893dc,18,0xd24c782580debdb329353abcba125e9f5b8dfeef73d8ea98d0c49b229e44b64b,0x220b7eebd8974aa9dcff93371bc554e03236e57e,0x70fabf5238f70b0cea742e51201fbdbbba3dc5e5,0xd417144312dbf50465b1c641d016962017ef6240,1000000000000000000,Covalent Query Token,CQT,18,55,104419,12000000000,68986,5129442,deprecated,0x6a761202,"execTransaction(address to, uint256 value, bytes data, uint8 operation, uint256 safeTxGas, uint256 baseGas, uint256 gasPrice, address gasToken, address refundReceiver, bytes signatures)",12406229
12655299,1623977702,0x3163df51a448729d47f3cc62c9accf62213a74625034fdc85dd0abf78dbda522,746386,0x4119e201d3dd61762dcc4c35c1ec9fa08f00915f6d5177991e1c5f88af5c7d7f,0x70fabf5238f70b0cea742e51201fbdbbba3dc5e5,0x8d1f2ebfaccf1136db76fdd1b86f1dede2d23852,0xd417144312dbf50465b1c641d016962017ef6240,2000000000000000000,Covalent Query Token,CQT,18,144,500000,17192500000,58693,6123780,deprecated,0x2da03409,"flushForwarderTokens(address forwarderAddress, address tokenContractAddress)",12406208
12655922,1623985325,0x477166a6837ccc4ebc7ee5043689ed8a30d5213cc32615a254bbc775b029e85c,19,0xc3f55264ead08e11ff4bee79a491786ac4880c8218e5de7e9f97e55a762dd594,0x220b7eebd8974aa9dcff93371bc554e03236e57e,0x70fabf5238f70b0cea742e51201fbdbbba3dc5e5,0xd417144312dbf50465b1c641d016962017ef6240,22853826000000000000000000,Covalent Query Token,CQT,18,112,121839,12000000000,86134,9092028,deprecated,0x6a761202,"execTransaction(address to, uint256 value, bytes data, uint8 operation, uint256 safeTxGas, uint256 baseGas, uint256 gasPrice, address gasToken, address refundReceiver, bytes signatures)",12405585
12655922,1623985325,0xef6f3e4ff182042560345b496c07c04407115bb419163bd059d5645f9ff2f747,20,0xc3f55264ead08e11ff4bee79a491786ac4880c8218e5de7e9f97e55a762dd594,0xbf7a6ed78f9399f4299a8d000a83db84beafbcfd,0x70fabf5238f70b0cea742e51201fbdbbba3dc5e5,0xd417144312dbf50465b1c641d016962017ef6240,11460247200000000000000000,Covalent Query Token,CQT,18,117,139210,12000000000,86134,9891837,deprecated,0x6a761202,"execTransaction(address to, uint256 value, bytes data, uint8 operation, uint256 safeTxGas, uint256 baseGas, uint256 gasPrice, address gasToken, address refundReceiver, bytes signatures)",12405585
12655929,1623985512,0xe25d470fd57265c7b3c1c8a9258a42ca70fddc61b146b29206ab8aa499fd74df,748383,0x00bca8d43a16491512ed14c739b8a14fc47beb4c0ee45c66d06a497b66bb5cae,0x70fabf5238f70b0cea742e51201fbdbbba3dc5e5,0x8d1f2ebfaccf1136db76fdd1b86f1dede2d23852,0xd417144312dbf50465b1c641d016962017ef6240,34314073200000000000000000,Covalent Query Token,CQT,18,141,500000,15697500000,41593,14017509,deprecated,0x2da03409,"flushForwarderTokens(address forwarderAddress, address tokenContractAddress)",12405578
12660404,1624045758,0x53d8c83dbdeb850a6c92bb881ac11dfb02f4c42641ad948d6f5bc4c1f03e4f30,764350,0x7ee5969339500972b67668f9d7770a29f653f98c1d3b947048f76e7dee3e3348,0x8d1f2ebfaccf1136db76fdd1b86f1dede2d23852,0xd1669ac6044269b59fa12c5822439f609ca54f41,0xd417144312dbf50465b1c641d016962017ef6240,5000000000000000000000,Covalent Query Token,CQT,18,213,205027,54050000000,104508,13870912,deprecated,0x0dcd7a6c,"sendMultiSigToken(address toAddress, uint256 value, address tokenContractAddress, uint256 expireTime, uint256 sequenceId, bytes signature)",12401103
12660423,1624045975,0xcdfe055f71ef02362d927e76665a6c33bedd200825e28af8153660d74962f7ad,764490,0x5713fd606dabbcc25f9996a063d0e8859f86dea191d62630910c482995543b77,0xd1669ac6044269b59fa12c5822439f609ca54f41,0x9df412a54229e902401fe8afc0207cd7ddbcd1b6,0xd417144312dbf50465b1c641d016962017ef6240,100000000000000000,Covalent Query Token,CQT,18,95,205051,41000000000,104532,5540613,deprecated,0x0dcd7a6c,"sendMultiSigToken(address toAddress, uint256 value, address tokenContractAddress, uint256 expireTime, uint256 sequenceId, bytes signature)",12401084
12685051,1624378686,0x0bacdd32efcfa1d9f5faabd712edb7dbc080aa7f2a604d0f9903d115f5fe0a87,1,0xc2b639490a6d0c1a8aac1d3b49af539e42a2aea05c2d071b9769288d003d4f01,0xf6ffb51aef3b7aa106d2d878985a9bf1ca6e88fe,0xecd3b4b7fd0bc9f52335f29a3e007453de07d2b9,0xd417144312dbf50465b1c641d016962017ef6240,100000000000000000000,Covalent Query Token,CQT,18,38,62145,123500000000,51788,2096782,deprecated,0xa9059cbb,"transfer(address _to, uint256 _value)",12376456
12685058,1624378726,0xfb5c25f1ff05645dd9dc96ecaa26f76e54e1579b1643a813030bc7d4fcb68068,2,0x0fa4fafd26926f6e6b8550b6230662225e7aa5ed4b6c172b71ad2e50dee61fef,0xf6ffb51aef3b7aa106d2d878985a9bf1ca6e88fe,0x56fc565c9c3c176051939f399131adde005933f4,0xd417144312dbf50465b1c641d016962017ef6240,100000000000000000000,Covalent Query Token,CQT,18,133,62145,137500000000,51788,9131682,deprecated,0xa9059cbb,"transfer(address _to, uint256 _value)",12376449
12685059,1624378745,0xea16d0dc96811e49062d83d9036bf583c14e12a96675ce6dde6b2f460f0e5f22,3,0xbb03e82e0d8e2f04f56d33bfe72188d9f65878d843faef2ace80f03ddf486f17,0xf6ffb51aef3b7aa106d2d878985a9bf1ca6e88fe,0xe17ebc248f0f9076e42634ec1d564d5e818d8aec,0xd417144312dbf50465b1c641d016962017ef6240,100000000000000000000,Covalent Query Token,CQT,18,248,62160,119500000000,51800,14104902,deprecated,0xa9059cbb,"transfer(address _to, uint256 _value)",12376448
12685084,1624379273,0x2c81375bcd461c2c7db4fa4c396e8bec981be80aed54fbd3969b5e17246ff84a,4,0x12fb548abb68a4f1e6783e633d192e8b729fc848831b664221a4f9fdc2cdd840,0xf6ffb51aef3b7aa106d2d878985a9bf1ca6e88fe,0x56fc565c9c3c176051939f399131adde005933f4,0xd417144312dbf50465b1c641d016962017ef6240,499900000000000000000000,Covalent Query Token,CQT,18,65,41640,156500000000,34700,3544216,deprecated,0xa9059cbb,"transfer(address _to, uint256 _value)",12376423
12685090,1624379358,0x75e498d340b34aa4c47597051ba9bf3e87c6e851686a48bee94ab84ade222426,5,0x190eb1bb29360117f65efb1ecb8b31c895c2a2c4178347e772a7eb0bde541ed7,0xf6ffb51aef3b7aa106d2d878985a9bf1ca6e88fe,0xecd3b4b7fd0bc9f52335f29a3e007453de07d2b9,0xd417144312dbf50465b1c641d016962017ef6240,499900000000000000000000,Covalent Query Token,CQT,18,147,41640,142500000000,34700,8181930,deprecated,0xa9059cbb,"transfer(address _to, uint256 _value)",12376417
12685090,1624379358,0x418db1e9dcc2dfee30f9edd289f2dea59c4361ea9efcf75ad492c05873c7d811,6,0x190eb1bb29360117f65efb1ecb8b31c895c2a2c4178347e772a7eb0bde541ed7,0xf6ffb51aef3b7aa106d2d878985a9bf1ca6e88fe,0xe17ebc248f0f9076e42634ec1d564d5e818d8aec,0xd417144312dbf50465b1c641d016962017ef6240,249900000000000000000000,Covalent Query Token,CQT,18,152,41654,142500000000,34712,8414644,deprecated,0xa9059cbb,"transfer(address _to, uint256 _value)",12376417
12685099,1624379517,0xab6d74fadd8fa46932700826199e5ca94dd222cd06f98f6f2074a7a39af37864,800346,0x404ee149d653634c5e84173e44f6315c911477b255b54d71957b613613fb0960,0xe17ebc248f0f9076e42634ec1d564d5e818d8aec,0x8d1f2ebfaccf1136db76fdd1b86f1dede2d23852,0xd417144312dbf50465b1c641d016962017ef6240,250000000000000000000000,Covalent Query Token,CQT,18,152,500000,142457802713,41593,14308069,deprecated,0x2da03409,"flushForwarderTokens(address forwarderAddress, address tokenContractAddress)",12376408
12685403,1624383390,0x666a92d807c91a6ff88f7755d16226293ee761d2ee314ee8a5ef29b81ccf9431,0,0x3388953d85246c8508db8b8268608c8e0e639c41c4cab209c193f5ebe68a1e24,0x63765dd4faa56b95b2244ddb30eca5ee636767b7,0x83a127952d266a6ea306c40ac62a4a70668fe3bd,0xd417144312dbf50465b1c641d016962017ef6240,100000000000000000000,Covalent Query Token,CQT,18,170,77700,50000000000,51800,8717388,deprecated,0xa9059cbb,"transfer(address _to, uint256 _value)",12376104
12685447,1624383973,0x1a2755c0578b7cb0f0384dc603ebea211227a78d772f7bc7e673fa90063564da,1572305,0x37f1c6e439a807495f54e7d86d176af042e680b8c91b4cbf9c2c25fe3e06e5bd,0x83a127952d266a6ea306c40ac62a4a70668fe3bd,0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xd417144312dbf50465b1c641d016962017ef6240,100000000000000000000,Covalent Query Token,CQT,18,4,89756,84500000000,44797,528357,deprecated,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)",12376060
12685606,1624386331,0x5c9ed4e15313a4ff438959e84016fd880d06343a33e99758681275edd3806672,23,0x911e95bf1a645dfd35f2ad473653575efbb631568471fdaab3eaf9962b0203ad,0x4f3a120e72c76c22ae802d129f599bfdbc31cb81,0x0000006daea1723962647b7e189d311d757fb793,0xd417144312dbf50465b1c641d016962017ef6240,100000000000000000000,Covalent Query Token,CQT,18,80,139751,50000000000,103807,3926459,deprecated,0x6a761202,"execTransaction(address to, uint256 value, bytes data, uint8 operation, uint256 safeTxGas, uint256 baseGas, uint256 gasPrice, address gasToken, address refundReceiver, bytes signatures)",12375901
12685623,1624386501,0xb806b831f639efa6e0100a6badc67f59fe0c4f65a0610724cbc1f4719a4aebd7,46465,0x5bebae7b2be76f08010d28603ff14202834a1b33b23208e8c8410fb842561963,0x0000006daea1723962647b7e189d311d757fb793,0x0000f079e68bbcc79ab9600ace786b0a4db1c83c,0xd417144312dbf50465b1c641d016962017ef6240,25000000000000000000,Covalent Query Token,CQT,18,152,200000,40213701827,60222,11993005,deprecated,0x48d5c7e3,"drain(address[] tokenAddress,uint256[] tokenAmounts)",12375884
12685632,1624386644,0xafb5140f4675ca7327b98e337c35082425ec31dcc69c0ce3075fb5ff5ae55a2d,82015,0x11964f2b989b84fdc3fd3eb836fa7fb9774e4951db9cdafd8835a8d331c56ef8,0x0000f079e68bbcc79ab9600ace786b0a4db1c83c,0x9b95e6ce5473a20622f88ae7be5785f95782bb46,0xd417144312dbf50465b1c641d016962017ef6240,24999975000000000000,Covalent Query Token,CQT,18,63,200000,70812368132,51812,4077267,deprecated,0xa9059cbb,"transfer(address _to, uint256 _value)",12375875
12685636,1624386709,0x5b430552108f6b1ac182f848aeb8c546ee8358ebe67cd23ed50e225bc0925d0f,801941,0xf0339bf0f7756b3b4eb24e79a570e9041cb9c7f1dfe809c641b8ed3caafe1bcd,0x9b95e6ce5473a20622f88ae7be5785f95782bb46,0x8d1f2ebfaccf1136db76fdd1b86f1dede2d23852,0xd417144312dbf50465b1c641d016962017ef6240,24999975000000000000,Covalent Query Token,CQT,18,293,500000,51750000000,41593,9790562,deprecated,0x2da03409,"flushForwarderTokens(address forwarderAddress, address tokenContractAddress)",12375871
12685637,1624386748,0x87dd46c413f5a280a07546fe878de14484882627416cad0eeb019b983d0dd574,46466,0xdf9510b55f84767627242662f103850e6251e429174056dcfe8cc2e24a82609f,0x0000006daea1723962647b7e189d311d757fb793,0x0000f079e68bbcc79ab9600ace786b0a4db1c83c,0xd417144312dbf50465b1c641d016962017ef6240,25000000000000000000,Covalent Query Token,CQT,18,52,200000,62971358032,43122,3399437,deprecated,0x48d5c7e3,"drain(address[] tokenAddress,uint256[] tokenAmounts)",12375870
12685640,1624386813,0x344ae70ce983d5f860b29724feb84a3d5b02a87eb262d671bb8535b1b1c15905,82016,0x49563b97a14e35bc0e97223d3f49c7a4fc7aab3a64e1fa2672d87764c81b8581,0x0000f079e68bbcc79ab9600ace786b0a4db1c83c,0x6455327f820edd69c4cd665b995e0fec679d7f9e,0xd417144312dbf50465b1c641d016962017ef6240,25000000000000000000,Covalent Query Token,CQT,18,259,200000,75977625001,51800,9633712,deprecated,0xa9059cbb,"transfer(address _to, uint256 _value)",12375867
12685648,1624386889,0xe0f5fb436b363f120137b5d7a8954cdf349546765b18f466c674619fafb642b2,46467,0xa7d630e28b600f8cd45a4bb82aef68cb543d45d52de709a643753267d4020b08,0x0000006daea1723962647b7e189d311d757fb793,0x0000f079e68bbcc79ab9600ace786b0a4db1c83c,0xd417144312dbf50465b1c641d016962017ef6240,26000000000000000000,Covalent Query Token,CQT,18,54,200000,62650000001,43110,3511524,deprecated,0x48d5c7e3,"drain(address[] tokenAddress,uint256[] tokenAmounts)",12375859
12685660,1624386978,0x763e35652964ce660e52beb805bc2f3bf6feb7b668a7aa546f0b4a938915c9ae,82017,0xb915999466f6e72bc1144bbb5fb2dddb1e22880ec09f0fcefd0368da2a5acf1f,0x0000f079e68bbcc79ab9600ace786b0a4db1c83c,0x8afd8542540a2c5ce26d01ac3ae6cc1e9c32568f,0xd417144312dbf50465b1c641d016962017ef6240,26000000000000000000,Covalent Query Token,CQT,18,5,200000,58683173078,51788,999169,deprecated,0xa9059cbb,"transfer(address _to, uint256 _value)",12375847
12685686,1624387302,0x4d351d3cdf9a5b00b40bdf64e35bec0a306682aee14cda518f34db3f8c7d18bb,24,0xac41f006b173ad4d998f664484b729d812451fa69df27a4306ee0ccbd1c1c1bf,0x4f3a120e72c76c22ae802d129f599bfdbc31cb81,0x0000006daea1723962647b7e189d311d757fb793,0xd417144312dbf50465b1c641d016962017ef6240,4999900000000000000000000,Covalent Query Token,CQT,18,145,122392,50000000000,71719,12267503,deprecated,0x6a761202,"execTransaction(address to, uint256 value, bytes data, uint8 operation, uint256 safeTxGas, uint256 baseGas, uint256 gasPrice, address gasToken, address refundReceiver, bytes signatures)",12375821
12686580,1624398642,0x04e57c4602a1f4ae649ff26e44fb998444fafe7a4bdfb7ba880cf627bc6d90d7,804140,0xd804fbd936e82e300624a74c5809f674be7cd3b5ea6649588efd601bbc00e12a,0x8d1f2ebfaccf1136db76fdd1b86f1dede2d23852,0xd1669ac6044269b59fa12c5822439f609ca54f41,0xd417144312dbf50465b1c641d016962017ef6240,11460247200000000000000000,Covalent Query Token,CQT,18,41,187951,28750000000,87432,4365393,deprecated,0x0dcd7a6c,"sendMultiSigToken(address toAddress, uint256 value, address tokenContractAddress, uint256 expireTime, uint256 sequenceId, bytes signature)",12374927
12686606,1624399056,0x6ca9e95d99df270a5361dbc62d718499760a9f858a6388cda2b595864071a05d,804210,0xab5230c0ef5a3b341bfef5d87e7cf408955e1fd1a85807d0f244e6ac5b533e2f,0xd1669ac6044269b59fa12c5822439f609ca54f41,0x9df412a54229e902401fe8afc0207cd7ddbcd1b6,0xd417144312dbf50465b1c641d016962017ef6240,9000000000000000,Covalent Query Token,CQT,18,32,187935,40000000000,87416,1823369,deprecated,0x0dcd7a6c,"sendMultiSigToken(address toAddress, uint256 value, address tokenContractAddress, uint256 expireTime, uint256 sequenceId, bytes signature)",12374901
12686701,1624400254,0x922b9dc6f8cbe422fd370a8ca5f5849497af319f49dfd4c4e8cd495fa35ac1f3,1573205,0x0c8bd2eb18305f0373668fd176e50c50c2d8a31691ca655b031360d0202bc4ab,0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x0b597f1bf4b7fbb4acd62e544608f8e15aaf71ba,0xd417144312dbf50465b1c641d016962017ef6240,100000000000000000,Covalent Query Token,CQT,18,30,80145,56000000000,51788,1975160,deprecated,0xa9059cbb,"transfer(address _to, uint256 _value)",12374806
12686703,1624400279,0xac6bf41ef6afb6c3ce225b6dc8ed497b82027a7169078b08d8f96053e5832ccf,1573207,0xa6bfa731e83e3283cc7aaa09eb06a0c442470649338680df0bd8811ed49fa091,0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x5f73e6935c81ae7edf49bd86a7ac89b32438c7f4,0xd417144312dbf50465b1c641d016962017ef6240,200000000000000000,Covalent Query Token,CQT,18,23,80145,50000000000,51788,2139105,deprecated,0xa9059cbb,"transfer(address _to, uint256 _value)",12374804
12686741,1624400798,0x3f313779f9c93f20338ca281d50f4bc4482efdddcad37c74003b08eb55dc0751,2773,0x497b11e320aeb20263cfa82d0ae87def533eb51afb890f20489164f2ba350981,0x8afd8542540a2c5ce26d01ac3ae6cc1e9c32568f,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0xd417144312dbf50465b1c641d016962017ef6240,26000000000000000000,Covalent Query Token,CQT,18,166,127324,22000000000,36788,13385075,deprecated,0xa9059cbb,"transfer(address _to, uint256 _value)",12374766
12686748,1624400887,0xe8beb771e4289572c80c2d01a8622f8c8170a9265633ffb2377fc0db430b33cb,1573232,0xbd1cc19466f3328907989289572e05047cc103bc9193c5e5f25484873ac81b71,0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x5f73e6935c81ae7edf49bd86a7ac89b32438c7f4,0xd417144312dbf50465b1c641d016962017ef6240,6518000000000000000,Covalent Query Token,CQT,18,19,59625,47000000000,34688,1866955,deprecated,0xa9059cbb,"transfer(address _to, uint256 _value)",12374759
12686771,1624401270,0x66e0835e8060760f3489af304d5b7059695f388e1e8c3e7e8e6aca8e99df60a7,1573247,0x5093b5c92ad740fab0e5bddad9f60b596245f41517b3816b67145ac397bc20b9,0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x0b597f1bf4b7fbb4acd62e544608f8e15aaf71ba,0xd417144312dbf50465b1c641d016962017ef6240,5000000000000000000,Covalent Query Token,CQT,18,50,59625,45500000000,34688,2798860,deprecated,0xa9059cbb,"transfer(address _to, uint256 _value)",12374736
12686826,1624402162,0x3680bb26c7d2833db0cd4ab77a0ad08264891351267750df4854d01f70cccc0a,1573271,0x850c5da211c76d7003a5bae1a52303816823b37f5d09155c446d80a42058d74e,0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x5f73e6935c81ae7edf49bd86a7ac89b32438c7f4,0xd417144312dbf50465b1c641d016962017ef6240,20072000000000000000,Covalent Query Token,CQT,18,14,59640,50700000000,34700,1168508,deprecated,0xa9059cbb,"transfer(address _to, uint256 _value)",12374681
12686826,1624402162,0x43f902dda854e70963cd5ec65574bc13f30071b453774197ea4f753da6594ef1,1,0x850c5da211c76d7003a5bae1a52303816823b37f5d09155c446d80a42058d74e,0x63765dd4faa56b95b2244ddb30eca5ee636767b7,0x83a127952d266a6ea306c40ac62a4a70668fe3bd,0xd417144312dbf50465b1c641d016962017ef6240,4999900000000000000000000,Covalent Query Token,CQT,18,118,77736,37000000000,36824,7973126,deprecated,0xa9059cbb,"transfer(address _to, uint256 _value)",12374681
12686831,1624402253,0x95796d97b2cd3f1d7b56b3f0712e7cd515bc8fb9a1008b4706e02f463598901f,1573277,0xa89098a8a958f40b097cc7762e2ff3c62f53263105f9713c08c8616a6cb4d0fd,0x83a127952d266a6ea306c40ac62a4a70668fe3bd,0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xd417144312dbf50465b1c641d016962017ef6240,4999900000000000000000000,Covalent Query Token,CQT,18,48,69265,46800000000,27721,2986831,deprecated,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)",12374676
12686865,1624402659,0xf94a5da86bfc3d4155052f1024970f7db08b06c4ef938df35345227c98ad9537,804477,0x001edd321015c9964a30e7469b1c9dfa7d462afe9e42c0681a99402c43180a29,0x5f73e6935c81ae7edf49bd86a7ac89b32438c7f4,0x8d1f2ebfaccf1136db76fdd1b86f1dede2d23852,0xd417144312dbf50465b1c641d016962017ef6240,26790000000000000000,Covalent Query Token,CQT,18,17,500000,43700000000,41593,1664764,deprecated,0x2da03409,"flushForwarderTokens(address forwarderAddress, address tokenContractAddress)",12374642
12686890,1624403100,0x3f00f2c3b92e8b529b3865a26f22fa63e13789fc0b86e4078b74a398054ecb91,46492,0xbd778e005a982265ebff82724e8688b4b41330d5a973b70f825ab1fe603ce15c,0x0000006daea1723962647b7e189d311d757fb793,0x0000f079e68bbcc79ab9600ace786b0a4db1c83c,0xd417144312dbf50465b1c641d016962017ef6240,5000000000000000000000,Covalent Query Token,CQT,18,35,200000,43040834251,43134,2840481,deprecated,0x48d5c7e3,"drain(address[] tokenAddress,uint256[] tokenAmounts)",12374617
